Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bangladesh,BGD,2014,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,18
Bangladesh,BGD,2013,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,18
Bangladesh,BGD,2012,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,17
Bangladesh,BGD,2011,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,16
Bangladesh,BGD,2010,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,16
Bangladesh,BGD,2009,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,16
Bangladesh,BGD,2008,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,16
Bangladesh,BGD,2007,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,16
Bangladesh,BGD,2006,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,16
Bangladesh,BGD,2005,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,16
Bangladesh,BGD,2004,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,16
Bangladesh,BGD,2003,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,17
Bangladesh,BGD,2002,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,17
Bangladesh,BGD,2001,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,17
Bangladesh,BGD,2000,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,17
Bangladesh,BGD,1999,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,17
Bangladesh,BGD,1998,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,17
Bangladesh,BGD,2019,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2018,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2017,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2016,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2015,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2014,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2013,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2012,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2011,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2010,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2009,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2008,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2007,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2006,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2005,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2004,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2003,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2002,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2001,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2000,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,1999,Theoretical duration of early childhood education (years),UIS.THDUR.0,3
Bangladesh,BGD,2019,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,2
Bangladesh,BGD,2018,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,2
Bangladesh,BGD,2017,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,2
Bangladesh,BGD,2016,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,2
Bangladesh,BGD,2015,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,2
Bangladesh,BGD,2014,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,2
Bangladesh,BGD,2013,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,2
Bangladesh,BGD,2012,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2011,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2010,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2009,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2008,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2007,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2006,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2005,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2004,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2003,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2002,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2001,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2000,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,1999,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,1998,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,1
Bangladesh,BGD,2019,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,55.02119
Bangladesh,BGD,2013,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,59.6132
Bangladesh,BGD,2012,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,59.65634
Bangladesh,BGD,2011,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,59.66981
Bangladesh,BGD,2010,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,58.48946
Bangladesh,BGD,2009,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,57.44479
Bangladesh,BGD,2008,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,57.14402
Bangladesh,BGD,2007,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,44.50926
Bangladesh,BGD,2004,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,37.61242
Bangladesh,BGD,2003,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,36.95974
Bangladesh,BGD,2002,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,37.0854
Bangladesh,BGD,2001,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,35.50985
Bangladesh,BGD,2000,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,36.84013
Bangladesh,BGD,1999,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,36.28831
Bangladesh,BGD,1998,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,36.24971
Bangladesh,BGD,2019,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,58.01505
Bangladesh,BGD,2013,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,78.8914
Bangladesh,BGD,2012,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,78.91277
Bangladesh,BGD,2011,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,72.21014
Bangladesh,BGD,2010,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,68.10081
Bangladesh,BGD,2009,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,71.73495
Bangladesh,BGD,2008,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,75.30484
Bangladesh,BGD,2007,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,54.28199
Bangladesh,BGD,2004,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,44.35119
Bangladesh,BGD,2003,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,46.64491
Bangladesh,BGD,2002,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,62.28616
Bangladesh,BGD,2001,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,51.31852
Bangladesh,BGD,2000,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,54.27949
Bangladesh,BGD,1999,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,54.05916
Bangladesh,BGD,1998,"Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)",UIS.TRTP.2.F,53.74653
Bangladesh,BGD,2019,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,54.10267
Bangladesh,BGD,2013,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,54.82453
Bangladesh,BGD,2012,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,54.87027
Bangladesh,BGD,2011,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,56.18156
Bangladesh,BGD,2010,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,56.05818
Bangladesh,BGD,2009,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,53.81065
Bangladesh,BGD,2008,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,52.74142
Bangladesh,BGD,2007,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,42.14165
Bangladesh,BGD,2004,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,36.2117
Bangladesh,BGD,2003,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,35.2192
Bangladesh,BGD,2002,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,33.04341
Bangladesh,BGD,2001,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,32.95101
Bangladesh,BGD,2000,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,34.12303
Bangladesh,BGD,1999,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,33.57215
Bangladesh,BGD,1998,"Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)",UIS.TRTP.2.M,33.65726
Bangladesh,BGD,2019,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,66.28181
Bangladesh,BGD,2016,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,58.54383
Bangladesh,BGD,2013,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,56.1869
Bangladesh,BGD,2012,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,52.08434
Bangladesh,BGD,2011,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,46.80847
Bangladesh,BGD,2010,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,40.6939
Bangladesh,BGD,2009,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,41.71851
Bangladesh,BGD,2008,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,42.00107
Bangladesh,BGD,2007,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,32.95514
Bangladesh,BGD,2004,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,25.62946
Bangladesh,BGD,2003,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,25.25426
Bangladesh,BGD,2002,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,21.30687
Bangladesh,BGD,2001,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,20.8274
Bangladesh,BGD,2000,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,22.40781
Bangladesh,BGD,1999,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,20.55098
Bangladesh,BGD,1998,"Proportion of teachers with the minimum required qualifications in upper secondary education, both sexes (%)",UIS.TRTP.3,18.84191
Bangladesh,BGD,2019,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,77.71969
Bangladesh,BGD,2016,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,70.83307
Bangladesh,BGD,2013,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,54.13556
Bangladesh,BGD,2012,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,50.18668
Bangladesh,BGD,2011,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,40.75566
Bangladesh,BGD,2009,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,37.65379
Bangladesh,BGD,2008,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,38.35946
Bangladesh,BGD,2007,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,26.46097
Bangladesh,BGD,2004,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,27.56014
Bangladesh,BGD,2003,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,24.67358
Bangladesh,BGD,2002,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,24.55794
Bangladesh,BGD,2001,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,22.51
Bangladesh,BGD,2000,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,30.31903
Bangladesh,BGD,1999,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,29.12844
Bangladesh,BGD,1998,"Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)",UIS.TRTP.3.F,31.75158
Bangladesh,BGD,2019,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,63.39694
Bangladesh,BGD,2016,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,55.78642
Bangladesh,BGD,2013,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,56.76067
Bangladesh,BGD,2012,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,52.61509
Bangladesh,BGD,2011,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,48.44604
Bangladesh,BGD,2009,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,42.70781
Bangladesh,BGD,2008,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,42.88655
Bangladesh,BGD,2007,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,34.58571
Bangladesh,BGD,2004,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,25.17828
Bangladesh,BGD,2003,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,25.3717
Bangladesh,BGD,2002,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,20.72992
Bangladesh,BGD,2001,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,20.52208
Bangladesh,BGD,2000,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,21.16596
Bangladesh,BGD,1999,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,19.21365
Bangladesh,BGD,1998,"Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)",UIS.TRTP.3.M,17.02331
Bangladesh,BGD,2019,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,18.95206
Bangladesh,BGD,2016,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,8.1327
Bangladesh,BGD,2012,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,1.78545
Bangladesh,BGD,2011,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,1.47108
Bangladesh,BGD,2010,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,12.87885
Bangladesh,BGD,2009,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,11.98784
Bangladesh,BGD,2008,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,13.03905
Bangladesh,BGD,2007,Capital expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCAP,20.42574
Bangladesh,BGD,2019,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,81.04794
Bangladesh,BGD,2016,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,91.8673
Bangladesh,BGD,2012,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,98.21455
Bangladesh,BGD,2011,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,98.52892
Bangladesh,BGD,2010,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,87.12115
Bangladesh,BGD,2009,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,88.01216
Bangladesh,BGD,2008,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,86.96095
Bangladesh,BGD,2007,Current expenditure as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNCUR,79.57426
Bangladesh,BGD,2019,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNONS,5.8967
Bangladesh,BGD,2016,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNONS,4.4988
Bangladesh,BGD,2012,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNONS,9.53973
Bangladesh,BGD,2011,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNONS,8.61496
Bangladesh,BGD,2010,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNONS,8.70257
Bangladesh,BGD,2009,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNONS,9.23999
Bangladesh,BGD,2008,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNNONS,13.46983
Bangladesh,BGD,2019,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,75.15124
Bangladesh,BGD,2016,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,87.3685
Bangladesh,BGD,2012,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,88.67482
Bangladesh,BGD,2011,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,89.91396
Bangladesh,BGD,2010,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,78.41858
Bangladesh,BGD,2009,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,78.77217
Bangladesh,BGD,2008,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,73.49111
Bangladesh,BGD,2019,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,96.087760925293
Bangladesh,BGD,2018,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,94.9125900268555
Bangladesh,BGD,2017,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,94.3777618408203
Bangladesh,BGD,2016,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,93.5353164672852
Bangladesh,BGD,2015,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,89.5350570678711
Bangladesh,BGD,2014,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,86.4806671142578
Bangladesh,BGD,2013,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,86.9257888793945
Bangladesh,BGD,2012,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,79.3692016601563
Bangladesh,BGD,2011,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,79.5444869995117
Bangladesh,BGD,2007,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,67.4885711669922
Bangladesh,BGD,2001,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,60.2562294006348
Bangladesh,BGD,1991,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,37.9897499084473
Bangladesh,BGD,1981,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,27.1510105133057
Bangladesh,BGD,2019,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.02479994297028
Bangladesh,BGD,2018,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.03276002407074
Bangladesh,BGD,2017,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.03005003929138
Bangladesh,BGD,2016,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.02812004089355
Bangladesh,BGD,2015,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.03737998008728
Bangladesh,BGD,2014,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.02140998840332
Bangladesh,BGD,2013,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.0325700044632
Bangladesh,BGD,2012,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.03896999359131
Bangladesh,BGD,2011,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.03948998451233
Bangladesh,BGD,2007,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1.19579994678497
Bangladesh,BGD,2001,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.897149980068207
Bangladesh,BGD,1991,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.73429000377655
Bangladesh,BGD,1981,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.612030029296875
Bangladesh,BGD,2019,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,93.7046966552734
Bangladesh,BGD,2018,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,91.8037185668945
Bangladesh,BGD,2017,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,91.5412902832031
Bangladesh,BGD,2016,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,90.9053497314453
Bangladesh,BGD,2015,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,86.1879501342773
Bangladesh,BGD,2014,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,84.6286773681641
Bangladesh,BGD,2013,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,84.0944976806641
Bangladesh,BGD,2012,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,76.2763137817383
Bangladesh,BGD,2011,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,76.4033966064453
Bangladesh,BGD,2007,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,54.2743301391602
Bangladesh,BGD,2001,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,67.1638107299805
Bangladesh,BGD,1991,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,51.7367286682129
Bangladesh,BGD,1981,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,44.3621597290039
Bangladesh,BGD,2019,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,94.8624267578125
Bangladesh,BGD,2018,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,93.2964401245117
Bangladesh,BGD,2017,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,92.9507598876953
Bangladesh,BGD,2016,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,92.2426528930664
